BN,FPE,Form ID,Program #1 Code,Program #1 %,Program #1 Desc,Program #2 Code,Program #2 %,Program #2 Desc,Program #3 Code,Program #3 %,Program #3 Desc,1510,1510-BN,1510-Name,1570,1600,1800,2000,2100,2400,5030  ,5031,5032,2500,2510,2530,2540,2550,2560,2570,2575,2580,2590,2600,2610,2620,2630,2640,2650,2660,2700,5450,5460,2730,2740,2750,2760,2770,2780,2790,2800,3200,3400,3900,4000,5800,5810,5820,5830,5840,5841,5842,5843,5850,5860,5861,5862,5863,5864
130725922RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,Y,"AGLC Casino",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
118783711RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
129892659RR0025,2023-12-31,27,,,,,,,,,,Y,"129892659RR0001","Community of Christ",N,N,Y,N,N,,,,,,,,,,,,,,Y,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,,N,N,N,N,,,,N,N,,,,
873183503RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,Y,,,,,,,,,,,,,,,,,,,,Y,"Online fundraiser with Parklane Jewelry - 50% of jewelry sales were donated back to our association",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
894534080RR0001,2023-10-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,Y,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
131803496RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
888588464RR0001,2023-12-31,27,,,,,,,,,,,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
795973502RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
131893406RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
139952261RR0001,2023-10-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,Y,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
119114049RR0001,2023-10-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,Y,Y,,,,,Y,Y,,Y,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
890499742RR0001,2023-10-31,26,,,,,,,,,,N,"","",N,N,Y,N,Y,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
832233548RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,Y,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
815741277RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,Y,,,,,,Y,Y,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
130402019RR0029,2023-12-31,27,,,,,,,,,,Y,"130402019RR0002","The Bishop of the Arctic",N,N,Y,Y,N,,,,,,,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,Y,N,N,N,N,N,,,,N,N,,,,
118849470RR0047,2023-12-31,27,,,,,,,,,,Y,"118849470RR0004","The Roman Catholic Archbishop of Vancouver",N,N,Y,Y,N,,,,,,Y,Y,,,Y,,,,Y,,Y,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
118818491RR0110,2023-12-31,27,,,,,,,,,,Y,"118818491RR0001","SEVENTH-DAY ADVENTIST CHURCH (BRITISH COLUMBIA CONFERENCE)",N,N,Y,Y,N,,,,,,,Y,,,,,Y,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
891640666RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
732705314RR0001,2023-10-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
868249756RR0001,2023-10-31,26,,,,,,,,,,N,"","",N,Y,Y,N,N,,,,,,Y,,,Y,Y,Y,Y,,Y,Y,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
814213674RR0001,2023-10-31,26,,,,,,,,,,N,"","",N,N,Y,N,Y,,,,,Y,,Y,,,,,Y,,,,,Y,,,,"",N,,,,,,,,,"",,N,Y,,N,N,N,N,N,N,,,,,,,,,
705452878RR0001,2023-10-31,26,,,,,,,,,,N,"","",N,N,Y,,,,,,,,,Y,,,Y,,,,,,Y,,,,,"",,,,,,,,,,"",,Y,N,N,N,N,N,N,N,N,,,,,,,,,
825624570RR0001,2023-10-31,26,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,,,,Y,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
823284054RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,Y,"Church offering only",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
846148120RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,Y,,,,,,,Y,,,,,,,Y,,,,,,,"",N,,,,,,,,,"",,Y,Y,N,Y,N,N,N,N,N,,,,N,Y,5,39356,13719,17430
118842640RR0001,2023-10-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,Y,,,,Y,Y,,,,,,,,,"",N,,,,,,,,,"",,Y,Y,N,N,N,N,N,N,N,,,,,,,,,
875440307RR0001,2023-06-30,26,,,,,,,,,,N,"","",N,Y,Y,N,N,,,,,,,,,,Y,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
890604846RR0001,2023-10-31,26,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
826842825RR0001,2023-10-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,Y,"Church member donations by  checks or cash",N,,,,,,,,,"",,N,Y,Y,N,N,N,N,N,N,,,,,,,,,
129475356RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,Y,,,,,Y,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
825294788RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,Y,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
118793660RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,Y,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
888936929RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,Y,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
119138493RR0001,2023-10-31,25,,,,,,,,,,N,"","",N,N,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,,,,,,,,,,
820887503RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
890238975RR0001,2023-10-31,26,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,Y,Y,Y,,,,Y,Y,,,,Y,"Voluntary Donations at Public Events",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,N,,,,,,,,,
803104520RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,Y,,,,,,Y,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
832526727RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
851722736RR0001,2023-10-31,26,,,,,,,,,,Y,"","THE KEEWAYDIN FOUNDATION (U.S)",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
812909257RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,,,,,,,,,,,,,,,,Y,,,,,,,,"",,,,,,,,,,"",,,Y,,,,,,,,,,,N,N,,,,
887382067RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,Y,N,N,N,N,N,N,N,N,,,,N,N,,,,
108148263RR0126,2023-11-30,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,Y,N,N,N,N,N,,,,,,,,,
107776635RR0001,2023-12-31,27,,,,,,,,,,Y,"","",N,N,Y,N,N,,,,,,,Y,,,,,,,,,,,,,Y,"PLANT/GARAGE SALES",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,N,,,,N,N,,,,
106792039RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,Y,N,,,,
870667532RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
728275470RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,Y,"FREE WILL OFFERING",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
122418601RR0007,2023-12-31,27,,,,,,,,,,Y,"122418601RR0001","ROMAN CATHOLIC EPISCOPAL CORPORATION OF YARMOUTH",N,N,Y,Y,N,,,,,,,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,Y,N,1,1000,N,N,,,,
816889604RR0001,2023-06-30,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
815806070RR0001,2023-10-31,25,,,,,,,,,,N,"","",N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,,,,,,,,,,
119007334RR0002,2023-12-31,27,,,,,,,,,,Y,"108102435RR0003","The United Church of Canada",N,N,Y,Y,N,,,,,,,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
119264828RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,Y,,Y,,,,,Y,,Y,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
835391061RR0001,2023-11-30,26,,,,,,,,,,N,"","",N,N,N,N,N,,,,,Y,Y,,,Y,,,,,,,,,,,Y,"EVENTS AND CLASSES",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
720332915RR0001,2023-10-31,26,,,,,,,,,,N,"","",N,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,,,,,,,,,,
726643927RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
131475923RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,Y,,,,,,,,Y,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,,,,,N,,,,,
759695885RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,Y,,,Y,Y,,,Y,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
107287716RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,Y,"COLLECTE",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
832470181RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,Y,N,,,,
119217784RR0001,2023-10-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,,,,,,,,,,
118857812RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
890620792RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,Y,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
793142936RR0001,2023-09-30,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,Y,"Monthly donations",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
118891167RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,,Y,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,Y,N,N,N,,,,N,N,,,,
119277531RR0001,2023-12-31,27,,,,,,,,,,Y,"108156688RR0001","UNITED PENTECOSTAL CHURCH (ONTARIO DISTRICT)",N,Y,Y,Y,N,,,,,,,Y,,,,,,,,,,,,,Y,"E-TRANSFER",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
891215055RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
886516327RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,Y,,,,,Y,,,,,,,Y,Y,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
119180347RR0001,2023-12-31,27,,,,,,,,,,,"","",N,N,Y,Y,N,,,,,,,Y,,,,,,,,,,,,,Y,"YARD SALE THRIFT SALE",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
132361130RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,Y,Y,,,,,,,,,,,,,Y,"SUPPORTING CHURCHES",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
118883511RR0001,2023-10-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,Y,"RAFFLE",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
889459194RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
832129324RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,Y,N,N,N,N,N,,,,Y,N,,,,
122824758RR0001,2023-11-30,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
118787142RR0019,2023-12-31,27,,,,,,,,,,Y,"118787142RR0001","ANGLICAN DIOCESE OF BRITISH COLUMBIA",N,N,Y,Y,N,,,,,,,Y,,,Y,,,,Y,Y,,,,,,"",Y,23181,233,,,,,,Y,"RATE/HOUR",,N,Y,N,N,N,N,N,N,N,,,,N,Y,9,173300,109143,35975
108206228RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,Y,,,,Y,,,,,,,,,Y,"BINGO",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,N,,,,,,,,,
894530070RR0001,2023-06-30,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,Y,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
889005575RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
119008035RR0001,2023-08-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,Y,Y,,,,,,,,,Y,"CASINO",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
132410671RR0178,2023-12-31,27,,,,,,,,,,Y,"127979391RR0001","ST. VINCENT DE PAUL SOCIETY  SARNIA DEANERY PARTICULAR COUNCIL",N,N,Y,N,N,,,,,,,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,,,,,N,N,,,,
106815350RR0001,2023-12-31,27,,,,,,,,,,,"","",N,N,Y,N,N,,,,,,,Y,,,,Y,,,,,,,,,Y,"FOOD BANK",N,,,,,,,,,"",,N,Y,N,N,N,Y,N,N,N,,,,N,N,,,,
118833110RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,Y,N,,,,
822853610RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,Y,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,Y,Y,1,15000,N,N,,,,
106703697RR0001,2023-12-31,27,,,,,,,,,,Y,"107856619RR0001","PRESBYTERIAN CHURCH IN CANADA",N,N,Y,Y,,,,,,,Y,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,Y,Y,N,N,N,N,N,N,N,,,,N,N,,,,
118850387RR0001,2023-10-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,Y,,,Y,,Y,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
804323871RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,Y,,Y,Y,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,,,,,N,,,,,
859709131RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,Y,N,N,N,N,N,N,N,,,,,Y,N,,,,
119051969RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
132350638RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,Y,N,,,,
108042177RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,Y,,,,Y,Y,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
890212178RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,Y,Y,N,N,N,N,N,N,N,,,,Y,N,,,,
898367099RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,Y,Y,N,N,N,N,N,N,N,,,,N,N,,,,
869034371RR0001,2023-11-03,26,,,,,,,,,,N,"","",Y,N,Y,Y,N,,,,,,,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
889769972RR0001,2023-12-31,27,,,,,,,,,,Y,"875964207RR0001","ROYAL SCHOOL OF CHURCH MUSIC CANADA",N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
119066827RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,,N,N,,,,,Y,,Y,,,,Y,Y,,,,Y,,,,,"",N,,,,,,,,,"",,,Y,,Y,,,,,,,,,N,N,,,,
131469181RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,Y,"THRIFT STORE & GIFT SHOP",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,Y,N,,,,
878329929RR0001,2023-10-31,25,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,Y,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,,,,,,,,,,
118942515RR0001,2023-12-31,27,,,,,,,,,,N,"","",,,,N,N,,,,,,,Y,,,,,,,,,,,,,Y,"VOLUNTEER DONATIONS",N,,,,,,,,,"",,Y,Y,N,N,N,N,N,N,N,,,,N,N,,,,
130662794RR0001,2023-12-31,27,,,,,,,,,,Y,"108061466RR0001","DIOCESE OF NEW WESTMINISTER - ANGLICAN CHURCH OF CANADA",N,N,Y,Y,N,,,,,,,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,Y,N,2,2000,N,N,,,,
119025757RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,Y,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,,,,,Y,,,,,
886797927RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
124091679RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,Y,N,,,,
119227130RR0002,2023-12-31,27,,,,,,,,,,Y,"119238202RR0001","THE DIOCESE OF ALGOMA SAULT STE MARIE",N,N,Y,Y,N,,,,,,,Y,,,Y,,,,,,,,,,,"",N,,,,,,,,,"",,Y,Y,N,N,N,N,N,N,N,,,,N,N,,,,
885586792RR0001,2023-06-30,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,Y,,,,,,,,,Y,,,,,,"",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,N,,,,,,,,,
854523255RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
842236630RR0001,2023-09-30,26,,,,,,,,,,N,"","",N,N,Y,N,Y,,,,,,,,,,,,,,,,Y,,,,,"",N,,,,,,,,,"",,Y,N,N,N,N,N,N,N,N,,,,,,,,,
837771856RR0001,2023-10-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,Y,,"",N,,,,,,,,,"",,Y,Y,N,N,N,N,N,N,N,,,,,,,,,
803354109RR0001,2023-12-31,27,A2,60,"",A12,40,"",,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,Y,"membership",N,,,,,,,,,"",,N,N,N,Y,N,N,N,N,N,,,,N,N,,,,
107363715RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,Y,,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
107359606RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,Y,,,Y,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
130828031RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
894259886RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,Y,,,,Y,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,,,,,Y,,,,,
101563096RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,Y,,,,Y,,,,,Y,"ACTIVITÉS DIVERSES",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,N,,,,N,N,,,,
891667172RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,Y,Y,Y,Y,,,,,,,,,,,,,Y,,,Y,,,,Y,"BRUNCH BÉNÉFICE",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,,,,,Y,,,,,
895817492RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
830344529RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
899688063RR0001,2023-03-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,,,,,,,,,,
889795043RR0001,2023-12-31,27,,,,,,,,,,Y,"","",N,N,Y,N,N,,,,,,,,Y,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,,N,N,N,N,,,,N,N,,,,
890881964RR0001,2023-08-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,Y,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
133308213RR0001,2023-12-31,27,,,,,,,,,,Y,"123929580RR0003","DISTRICT DU QUÉBEC DES APDC",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
