BN,Category,Sub Category,Designation,Legal Name,Account Name,Address Line 1,Address Line 2,City,Province,Postal Code,Country
127290120RR0001,0030,0011,C,"Kettle River Chapel","Kettle River Chapel","PO BOX 102","","ROCK CREEK",BC,V0H1Y0,CA
145371928RR0001,0001,0009,C,"Résidences du Méandre","RESIDENCES DU MEANDRE","100A - 300 PLACE DE COURVILLE","","L'ASSOMPTION",QC,J5W6E6,CA
119115160RR0001,0070,0002,C,"Religieuses Hospitalières de Saint-Joseph / Religious Hospitallers of Saint Joseph","RELIGIEUSES HOSPITALIÈRES DE SAINT-JOSEPH / RELIGIOUS HOSPITALLERS OF SAINT-JOSEPH","245  AVENUE DES PINS OUEST","","MONTRÉAL",QC,H2W1R5,CA
119115228RR0001,0070,0002,C,"RELIGIOUS HOSPITALLERS OF ST JOSEPH AMHERSTVIEW  ON","RELIGIOUS HOSPITALLERS OF ST-JOSEPH  AMHERSTVIEW  ONTARIO","245 AVENUE DES PINS OUEST","","MONTRÉAL",QC,H2W1R5,CA
122018443RR0001,0110,0016,C,"LES BENEVOLES DE L'HOPITAL ST-FRANCOIS D'ASSISE INC.","LES BENEVOLES DE L'HOPITAL ST-FRANCOIS D'ASSISE INC.","775  RUE SAINT-VIATEUR","#319","CHARLESBOURG",QC,G2L2S2,CA
853589083RR0001,0160,0099,C,"MAISON DES GRANDS-PARENTS DE LAVAL","MAISON DES GRANDS-PARENTS DE LAVAL","111-25 RUE SAINT-LOUIS","","LAVAL",QC,H7G4W3,CA
107978512RR0001,0030,0015,C,"SHOAL LAKE DECKER PASTORAL CHARGE","SHOAL LAKE-DECKER PASTORAL CHARGE","PO BOX 517","","SHOAL LAKE",MB,R0J1Z0,CA
118833573RR0001,0100,0099,C,"CANADIAN INTERNATIONAL HEARING SERVICES","CANADIAN INTERNATIONAL HEARING SERVICES","65 ELLEN ST","UNIT 1505","BARRIE",ON,L4N3A5,CA
881145817RR0001,0110,0099,C,"PANAMA HEALTH PROJECT","PANAMA HEALTH PROJECT","433 GREENWOOD DR.","","BEACONSFIELD",QC,H9W4Z7,CA
846618957RR0001,0030,0015,C,"FOUR WINDS PRESBYTERY DEVELOPMENT CORPORATION","Four Winds Presbytery Development Corporation","218 RICHMOND ST","","BATH",ON,K0H1G0,CA
119016905RR0001,0001,0099,C,"Les Oeuvres Leroyer","LES OEUVRES LEROYER","245 AVENUE DES PINS OUEST","","MONTREAL",QC,H2W1R5,CA
892893363RR0001,0030,0015,C,"GRANVILLE CENTRE UNITED BAPTIST CHURCH","GRANVILLE CENTRE UNITED BAPTIST CHURCH ","P.O. BOX 421","","ANNAPOLIS ROYAL",NS,B0S1A0,CA
118941970RR0001,0030,0015,C,"GORDON PROVIDENCE UNITED CHURCH","WILLIAM BLACK MEMORIAL UNITED CHURCH","PO BOX 118","","BRIDGETOWN",NS,B0S1C0,CA
141084830RR0001,0090,0002,C,"THE EQUESTRIAN ORDER OF THE HOLY SEPULCHRE OF JERUSALEM (LIEUTENANCY OF CANADA VANCOUVER)","EQUESTRIAN ORDER OF HOLY SEPULCHRE OF JERUSALEM LIEUTENANCY OF EASTERN CANADA","23 LONGFIELD ROAD","","TORONTO",ON,M9B3G1,CA
118926898RR0001,0001,0099,C,"FONDS SAINT-JOSEPH / SAINT JOSEPH FUND","FONDS SAINT-JOSEPH / SAINT JOSEPH FUND","245 AV DES PINS OUEST","","MONTREAL",QC,H2W1R5,CA
891499147RR0001,0110,0099,C,"COMITE DE SOUTIEN A LA PEDIATRIE DE L'ABITIBI-TEMISCAMINGUE INC.","COMITE DE SOUTIEN A LA PEDIATRIE DE L'ABITIBI-TEMISCAMINGUE INC","90 MURDOCH CP 2204","","ROUYN-NORANDA",QC,J9X1C7,CA
119004398RR0001,0001,0099,C,"La Marie debout  centre d'éducation des femmes","LA MARIE DEBOUT  CENTRE D'EDUCATION DES FEMMES","4001 RUE SAINTE-CATHERINE EST","","MONTREAL",QC,H1W2G7,CA
849842927RR0001,0100,0004,C,"RECOVERY CANADA","RECOVERY CANADA","37 CENTRE ST","","SAULT STE. MARIE",ON,P6A4P5,CA
119250900RR0001,0030,0011,C,"Peoples Church Hamilton","Peoples Church Hamilton","510 MOHAWK RD W.","","HAMILTON",ON,L9C1X4,CA
830798807RR0001,0012,0099,C,"HEALTH ARTS SOCIETY OF MANITOBA CORP.","Health Arts Society of Manitoba Corp","1254 7TH AVE W","","VANCOUVER",BC,V6H1B6,CA
119035418RR0001,0030,0015,C,"MCCORD UNITED CHURCH","MCCORD UNITED CHURCH","BOX 32","","MCCORD",SK,S0H2T0,CA
119276368RR0001,0030,0015,C,"UNITED CHURCH OF CANADA BELLE RIVER","UNITED CHURCH OF CANADA BELLE RIVER","P.O. BOX 54","300 SOUTH ST.","BELLE RIVER",ON,N0R1A0,CA
118911684RR0001,0030,0011,C,"FAITH DELIVERANCE CHURCH OF CANADA","FAITH DELIVERANCE CHURCH OF CANADA","315 DERRYDOWN ROAD","","DOWNSVIEW",ON,M3J1S6,CA
107630071RR0001,0001,0099,C,"LITTLE PEOPLES DAY CARE","LITTLE PEOPLES DAY CARE CENTRE","510 MOHAWK RD WEST","","HAMILTON",ON,L9C1X4,CA
118964634RR0001,0210,0002,A,"HUDSON BAY AND DISTRICT DONORS CHOICE","HUDSON BAY AND DISTRICT DONORS CHOICE","PO BOX 1638","","HUDSON BAY",SK,S0E0Y0,CA
118900703RR0045,0030,0005,C,"THE UKRAINIAN CATHOLIC EPISCOPAL CORPORATION OF EASTERN CANADA","St. Josaphat Ukrainian Greek Catholic Cathedral","143 FRANKLIN AVE","","TORONTO",ON,M6P3Y9,CA
746633874RR0001,0030,0099,C,"ECKVILLE COMMUNITY CHURCH FELLOWSHIP","ECKVILLE COMMUNITY CHURCH FELLOWSHIP","PO BOX 432","","ECKVILLE",AB,T0M0X0,CA
887359008RR0001,0200,0003,C,"PREFIX INSTITUTE OF CONTEMPORARY ART  INC","PREFIX INSTITUTE OF CONTEMPORARY ART  INC.","401 RICHMOND STREET WEST","SUITE 124","TORONTO",ON,M5V3A8,CA
864677398RR0001,0030,0099,C,"NORTH TORONTO CHINESE ALLIANCE CHURCH","NORTH TORONTO CHINESE ALLIANCE CHURCH","11221 BAYVIEW AVENUE","","RICHMOND HILL",ON,L4S1L8,CA
726364904RR0001,0014,0001,C,"Circle Back Foundation","Circle Back Foundation","919 COLETTE RD","","FORT ERIE",ON,L2A6G7,CA
728936675RR0001,0190,0099,C,"Pros and Cons Prison Arts Program","Pros and Cons Prison Arts Program","PO BOX 44","","WOLFE ISLAND",ON,K0H2Y0,CA
131295693RR0001,0001,0099,C,"Starlight Children's Foundation Canada / Fondation pour l'enfance Starlight Canada","STARLIGHT CHILDREN'S FOUNDATION CANADA / FONDATION POUR L'ENFANCE STARLIGHT CANADA","1805 RTE TRANSCANADIENNE","","DORVAL",QC,H9P1J1,CA
818725285RR0001,0030,0099,C,"Three Hills Bethel Evangelical Missionary Church Society","THREE HILLS BETHEL EVANGELICAL MISSIONARY CHURCH SOCIETY","BOX 1268","","THREE HILLS",AB,T0M2A0,CA
893194571RR0001,0030,0099,A,"ST PAUL'S CHAPEL","ST PAUL'S CHAPEL","WESTERN AREA TRAINING CENTRE","","DENWOOD",AB,T0B1B0,CA
805439916RR0001,0070,0099,C,"WORLD FOCUS INC.","World Focus Inc.","1399 BUFFALO PLACE","","WINNIPEG",MB,R3T1L6,CA
889362570RR0001,0030,0005,C,"LA FABRIQUE DE LA DESSERTE OUR LADY OF SORROWS DE VENOSTA/OUR LADY OF SORROWS CHURCH","LA FABRIQUE DE LA DESSERTE OUR LADY OF SORROWS DE VENOSTA","925 RTE 105","","VENOSTA",QC,J0X3E0,CA
849587175RR0001,0001,0099,C,"DOMINICAN STARFISH FOUNDATION","Dominican Starfish Foundation","BOX 175","","STIRLING",AB,T0K2E0,CA
758845119RR0001,0030,0099,B,"Grace Faith Ministries","Grace Faith Ministries","2638 SWITZERVILLE ROAD","","NAPANEE",ON,K7R3K9,CA
894761436RR0001,0001,0099,C,"JERICHO ROAD MINISTRIES - MINISTERE ROUTE DE JERICHO","JERICHO ROAD MINISTRIES - MINISTERE ROUTE DE JERICHO","2089 WALKLEY RD","","OTTAWA",ON,K1G3G7,CA
857804504RR0001,0160,0015,C,"GLASSHOUSE CAPACITY SERVICES SOCIETY","GLASSHOUSE CAPACITY SERVICES SOCIETY","2014 WALL ST","","VANCOUVER",BC,V5L1B1,CA
106880073RR0027,0030,0005,C,"ROMAN CATHOLIC BISHOP OF KAMLOOPS","THE ROMAN CATHOLIC BISHOP OF KAMLOOPS ST. ANN'S PARISH","100 SUTHERLAND AVE","","QUESNEL",BC,V2J2J5,CA
118939529RR0001,0030,0015,C,"GLEBE ST. JAMES UNITED CHURCH","GLEBE ST. JAMES UNITED CHURCH","650 LYON ST S","","OTTAWA",ON,K1S3Z7,CA
867292435RR0001,0030,0099,C,"VANCOUVER JESUS AGAPE CHURCH","VANCOUVER JESUS AGAPE CHURCH","17072 96 AVE","","SURREY",BC,V4N6H3,CA
887886539RR0001,0010,0099,C,"COMUNN FEIS AN EILEIN","COMUNN FEIS AN EILEIN","P O BOX 317","","CHRISTMAS ISLAND",NS,B1T1R7,CA
851193375RR0001,0070,0099,C,"INTERNATIONAL BIBLE HOUSE PUBLISHING SOCIETY","INTERNATIONAL BIBLE HOUSE PUBLISHING SOCIETY","108 - 7927 RIVER RD","","DELTA",BC,V4G1B4,CA
888994449RR0001,0011,0099,C,"MESIVTA BETH SHRAGA CANADA","MESIVTA BETH SHRAGA CANADA","1921 AV BARCLAY","","MONTREAL",QC,H3S1J4,CA
889697769RR0001,0200,0099,C,"CAMPBELLFORD-SEYMOUR HERITAGE SOCIETY","CAMPBELLFORD-SEYMOUR HERITAGE SOCIETY","113 FRONT ST","PO BOX 1294","CAMPBELLFORD",ON,K0L1L0,CA
807394002RR0001,0030,0011,C,"LIVING FAITH ASSEMBLY (LONDON)","LIVING FAITH ASSEMBLY (LONDON)","128 POPLAR CRT","","LONDON",ON,N6E2X5,CA
118858653RR0001,0030,0013,C,"CHRIST'S LUTHERAN CHURCH  CAMPERDOWN","CHRIST'S LUTHERAN CHURCH  CAMPERDOWN","956 CAMPERDOWN RD","","CAMPERDOWN",NS,B4V6S1,CA
119244119RR0001,0200,0005,C,"THE MARGAREE NEW HORIZONS SENIOR CITIZENS CLUB","THE MARGAREE NEW HORIZONS SENIOR CITIZENS' CLUB","40 MARSH BROOK RD","","MARGAREE",NS,B0E1Y0,CA
119164044RR0001,0030,0012,C,"ST ANDREW'S PRESBYTERIAN CHURCH","ST. ANDREW'S PRESBYTERIAN CHURCH","77 HILDEGARD DR","","MONCTON",NB,E1G0Z6,CA
118947704RR0001,0030,0004,C,"GREENVILLE UNITED BAPTIST CHURCH","GREENVILLE UNITED BAPTIST CHURCH","487 GREENVILLE ROAD","","GREENVILLE",NS,B5A5J6,CA
128967353RR0079,0030,0005,C,"THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF OTTAWA-CORNWALL","PARISH OF OUR LADY OF DIVINE LOVE PENDLETON","2084 CONCESSION #10","","CURRAN",ON,K0B1C0,CA
108050923RR0001,0001,0099,C,"SUNBURST CHILDRENS CENTRE INC","SUNBURST CHILDREN'S CENTRE INC.","4905 DUFFERIN STREET","","DOWNSVIEW",ON,M3H5T4,CA
874263411RR0001,0060,0002,C,"KHMER BUDDHIST SEREY SOU SDEY TEMPLE","KHMER BUDDHIST SEREY SOU SDEY TEMPLE","2489 FANSHAW PARK RD E","","LONDON",ON,N5X4A1,CA
141065516RR0001,0070,0005,C,"CARLINGTON COMMUNITY CHAPLAINCY","CARLINGTON COMMUNITY CHAPLAINCY","102-1465 CALDWELL AVE","","OTTAWA",ON,K1Z8L9,CA
884152612RR0001,0030,0099,C,"THAMES VALLEY VINEYARD CHRISTIAN FELLOWSHIP OF LONDON","THAMES VALLEY VINEYARD CHRISTIAN FELLOWSHIP OF LONDON","PO BOX 231","","PORT BURWELL",ON,N0J1T0,CA
891457061RR0001,0015,0002,C,"Pat Fletcher Scholarship Foundation-Fondation de bourses d'études Pat Fletcher","PAT FLETCHER SCHOLARSHIP FOUNDATION - FONDATION DE BOURSES D'ÉTUDES PAT FLETCHER","6900 AUT. TRANSCANADIENNE","","POINTE-CLAIRE",QC,H9R1C2,CA
888586104RR0001,0190,0002,C,"VANCOUVER LATIN AMERICAN FILM FESTIVAL","Vancouver Latin American Film Festival","420-111 HASTINGS ST. WEST","","VANCOUVER",BC,V6B1H4,CA
889056842RR0001,0030,0099,C,"LIFE TABERNACLE OUTREACH INC.","LIFE TABERNACLE OUTREACH INC.","1644 HANWELL ROAD","","FREDERICTON",NB,E3C1N3,CA
107382574RR0001,0200,0005,C,"FILBERG HERITAGE LODGE AND PARK ASSOCIATION","FILBERG HERITAGE LODGE AND PARK ASSOCIATION","61 FILBERG RD","","COMOX",BC,V9M2S7,CA
118856442RR0001,0030,0099,C,"CHRISTIAN FELLOWSHIP CHURCH","CHRISTIAN FELLOWSHIP CHURCH","PO BOX 979 STN MAIN","","NEW GLASGOW",NS,B2H5K7,CA
119188373RR0001,0030,0002,C,"THE CORPORATION OF THE ANGLICAN PARISH OF ST. MARY","THE CORPORATION OF THE ANGLICAN PARISH OF ST. MARY","780 MCEVOY STREET","","FREDERICTON",NB,E3A3B7,CA
780216289RR0001,0030,0099,C,"Primrose Full Gospel Church","Primrose Full Gospel Church","487221 30 SIDEROAD","","MONO",ON,L9V1G9,CA
843311432RR0001,0030,0099,C,"Glorious Covenant Church","Glorious Covenant Church","16 PARKDALE AVE N","","HAMILTON",ON,L8H5W8,CA
124351511RR0001,0200,0009,C,"THE FRIENDS OF PRESQU'ILE PARK","THE FRIENDS OF PRESQU'ILE PARK","P.O. BOX 1442","","BRIGHTON",ON,K0K1H0,CA
889354411RR0001,0030,0099,C,"THE REDEEMED CHRISTIAN CHURCH OF GOD INC.","THE REDEEMED CHRISTIAN CHURCH OF GOD INC.","2735 ST MARYS ROAD","","WINNIPEG",MB,R2N4A2,CA
830387148RR0001,0200,0002,C,"BEAUTIFUL PLAINS ARCHIVES INCORPORATED","Beautiful Plains Archives Incorporated","282 HAMILTON STREET","PO BOX 67","NEEPAWA",MB,R0J1H0,CA
129777652RR0001,0200,0005,C,"GOWARD HOUSE SOCIETY","GOWARD HOUSE SOCIETY","2495 ARBUTUS ROAD","","VICTORIA",BC,V8N1V9,CA
800228314RR0001,0110,0099,C,"IMANI ORPHAN CARE FOUNDATION","Imani Orphan Care Foundation","45617 STEVENSON RD","","CHILLIWACK",BC,V2R1M6,CA
118953835RR0001,0030,0015,C,"HARTLAND-JACKSONVILLE PASTORAL CHARGE","HARTLAND-JACKSONVILLE PASTORAL CHARGE","180 EASTWOOD DR","","WOODSTOCK",NB,E7M3Z5,CA
890978414RR0001,0070,0006,C,"CLIFFORD COMMUNITY CHURCH","CLIFFORD COMMUNITY CHURCH","PO BOX 28","","CLIFFORD",ON,N0G1M0,CA
846663474RR0001,0110,0099,C,"JASPER COMMUNITY TEAM SOCIETY","JASPER COMMUNITY TEAM SOCIETY","PO BOX 1090","627 PATRICIA STREET","JASPER",AB,T0E1E0,CA
892794868RR0001,0190,0002,C,"STIRLING FESTIVAL THEATRE INC.","STIRLING FESTIVAL THEATRE INC.","PO BOX 95","","STIRLING",ON,K0K3E0,CA
774631006RR0001,0030,0005,C,"CRISTO VIENE BAPTIST CHURCH","Cristo Viene Baptist Church","21 - 2050 GLADWIN RD","","ABBOTSFORD",BC,V2S4P8,CA
874262819RR0001,0001,0004,C,"EAST DARTMOUTH CHRISTIAN FOOD BANK ASSOCIATION","EAST DARTMOUTH CHRISTIAN FOOD BANK ASSOCIATION","5 CHASWOOD DR","","DARTMOUTH",NS,B2V2C5,CA
119238210RR0018,0030,0002,C,"THE INCORPORATED SYNOD OF THE DIOCESE OF CALEDONIA","ST MARK'S ANGLICAN CHURCH","1029 103RD AVE","","DAWSON CREEK",BC,V1G2G6,CA
119244804RR0001,0210,0002,A,"THE MEDICAL CENTRE TRUST ASSOCIATION","THE MEDICAL CENTRE TRUST ASSOCIATION","PO BOX 281","","COBOCONK",ON,K0M1K0,CA
119301620RR0001,0030,0015,C,"WINTERBURN PASTORAL CHARGE ","WINTERBURN PASTORAL CHARGE ","109 - 45 GERVAIS RD","","ST. ALBERT",AB,T8N6H7,CA
119309557RR0001,0030,0009,C,"Langham Mennonite Fellowship","Langham Mennonite Fellowship","BOX 285","","LANGHAM",SK,S0K2L0,CA
107913873RR0001,0030,0004,C,"ROSEDALE BAPTIST CHURCH","ROSEDALE BAPTIST CHURCH","11 ROSEDALE PLACE","","WELLAND",ON,L3B1J2,CA
119019222RR0001,0030,0099,C,"LIFEGIVING FONT GREEK ORTHODOX CHURCH CORP.","LIFEGIVING FONT GREEK ORTHODOX CHURCH CORP.","301 NORTH RAILWAY STREET EAST","","SWIFT CURRENT",SK,S9H1C6,CA
119165678RR0001,0030,0012,C,"ST ANDREW'S PRESBYTERIAN CHURCH","ST. ANDREW'S PRESBYTERIAN CHURCH","149 FREDERICK ST E.","BOX 159","ARTHUR",ON,N0G1A0,CA
867288045RR0001,0070,0099,C,"THE NEWMAN INSTITUTE OF CATHOLIC STUDIES","THE NEWMAN INSTITUTE OF CATHOLIC STUDIES","6071 RUE DE TERREBONNE","","MONTREAL",QC,H4A1B8,CA
891191777RR0001,0011,0003,C,"THE ONTARIO PARKS ASSOCIATION FOUNDATION","THE ONTARIO PARKS ASSOCIATION FOUNDATION","60 WATER ST N","","CAMBRIDGE",ON,N1R3B1,CA
893022079RR0001,0030,0099,B,"RIDGELAND CHARITABLE TRUST","RIDGELAND CHARITABLE TRUST","3410 FAIRWAY PLAZA RD S","","LETHBRIDGE",AB,T1K7T5,CA
108040445RR0001,0160,0099,C,"VOLUNTEER STRATHCONA CENTRE","VOLUNTEER STRATHCONA CENTRE","205 - 48 BRENTWOOD BLVD","","SHERWOOD PARK",AB,T8A2H5,CA
798365698RR0001,0210,0002,A,"National Wildlife Rehabilitation Foundation","National Wildlife Rehabilitation Foundation","449 DRAKE CIRCLE","","WATERLOO",ON,N2T1L1,CA
809777246RR0001,0210,0002,B,"THE HALL FAMILY FOUNDATION","The Hall Family Foundation","M30-1510 VENETIAN BOULEVARD","","POINT EDWARD",ON,N7T7X8,CA
133119131RR0001,0001,0099,C,"Sault Ste. Marie Soup Kitchen Community Centre","Sault Ste. Marie Soup Kitchen Community Centre","172 JAMES ST.","","SAULT STE MARIE",ON,P6A1W3,CA
771412863RR0002,0060,0003,B,"SAI SAMARPAN CENTRE","SAI Samarpan Centre","22335 TOWNSHIP ROAD 522","","SHERWOOD PARK",AB,T8C1G2,CA
107439796RR0002,0030,0005,C,"THE CATHOLIC PARISH OF THE GOOD SHEPHERD","THE CATHOLIC PARISH OF THE GOOD SHEPHERD","18407 60 AVE","","EDMONTON",AB,T6M1X7,CA
139462311RR0001,0070,0005,C,"TIMOTHY GENERATION MINISTRIES","TIMOTHY GENERATION MINISTRIES","PO BOX 28041 RPO PRESTON","","CAMBRIDGE",ON,N3H5N4,CA
746274273RR0001,0011,0003,B,"CANADIAN FRIENDS OF YESHIVAT LEV HATORAH","CANADIAN FRIENDS OF YESHIVAT LEV HATORAH","246 SPRING GATE BOULEVARD","","VAUGHAN",ON,L4J3L9,CA
797779709RR0001,0050,0099,C,"Kehillat Mayim Chaim","Kehillat Mayim Chaim","3127 CENTENNIAL DR","","BURLINGTON",ON,L7M1B8,CA
119209740RR0001,0030,0015,C,"Community United Church","Community United Church","PO BOX 212","","WARBURG",AB,T0C2T0,CA
119109833RR0013,0030,0005,C,"THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF HALIFAX","Stella Maris Parish","14 SAINT-MICHAEL'S AVE","","HALIFAX",NS,B3P1M5,CA
833214687RR0001,0210,0001,C,"The FSHD Canada Foundation","The FSHD Canada Foundation","201 - 1100 1 ST SE","","CALGARY",AB,T2G1B1,CA
129892659RR0039,0030,0099,C,"COMMUNITY OF CHRIST","COMMUNITY OF CHRIST OWEN SOUND CONGREGATION","162 SOMERS ST RR7","","OWEN SOUND",ON,N4K6V5,CA
839543402RR0001,0030,0099,C,"LONNIE SIMS EVANGELISTIC ASSOCIATION CORP","Lonnie Sims Evangelistic Association Corp.","PO BOX 1077","","MELFORT",SK,S0E1A0,CA
889570420RR0001,0210,0002,B,"THE LILLIAN MEIGHEN AND DON WRIGHT FOUNDATION","THE LILLIAN MEIGHEN AND DON WRIGHT FOUNDATION","PO BOX 15052 RPO HEATH","","TORONTO",ON,M4T1M1,CA
132410671RR0550,0001,0099,C,"Société de Saint-Vincent de Paul-Conseil national du Canada Society of Saint-Vincent de Paul-National council of Canada","Society of Saint Vincent de Paul - York South Particular Council  Toronto  ON","18 WAVERLEY CRES","","RICHMOND HILL",ON,L4C8Z5,CA
830702676RR0001,0150,0005,C,"LYNN VALLEY SENIORS ASSOCIATION","LYNN VALLEY SENIORS ASSOCIATION","940 LYNN VALLEY RD","","NORTH VANCOUVER",BC,V7J1Z7,CA
119253292RR0001,0011,0099,B,"THE SAM DALEY BURSARY FUND","THE SAM DALEY BURSARY FUND","BOX 145","","CORNING",SK,S0G0T0,CA
780219911RR0001,0210,0001,A,"Dufferin Community Foundation","Dufferin Community Foundation","L-3A - 32 FIRST ST","","ORANGEVILLE",ON,L9W2E1,CA
887892446RR0001,0013,0099,C,"THE CANADIAN CARIBBEAN ASSOCIATION OF HALTON","THE CANADIAN CARIBBEAN ASSOCIATION OF HALTON","A071 - 2302 BRIDGE RD","","OAKVILLE",ON,L6L2G6,CA
866728553RR0001,0030,0015,C,"VIRGINIA UNITED CHURCH","VIRGINIA UNITED CHURCH","28280 HIGHWAY #48","PO BOX 224","SUTTON WEST",ON,L0E1R0,CA
127170637RR0001,0200,0005,C,"RAMONA AGRICULTURAL SOCIETY","RAMONA AGRICULTURAL SOCIETY","2212 FAIRGROUNDS RD","","WASHAGO",ON,L0K2B0,CA
887402196RR0001,0030,0099,C,"SPANISH BAPTIST CHURCH","SPANISH BAPTIST CHURCH","46 DENISON ROAD E","","TORONTO",ON,M9N1B7,CA
872604772RR0001,0010,0014,C,"GRAND VALLEY EDUCATIONAL SOCIETY","GRAND VALLEY EDUCATIONAL SOCIETY","77 CHARLOTTE ST","","BRANTFORD",ON,N3T2W8,CA
118822212RR0001,0030,0099,C,"BYRON COMMUNITY CHURCH INC.","BYRON COMMUNITY CHURCH INC.","336 GLENROSE DR","","LONDON",ON,N6K2A8,CA
887210276RR0001,0030,0099,C,"WORD OF HIS POWER FAITH CHRISTIAN CENTRE","WORD OF HIS POWER FAITH CHRISTIAN CENTRE","P.O. BOX 8085","","LONDON",ON,N6G4X1,CA
856369509RR0001,0030,0099,C,"RIVERSIDE EVANGELICAL MISSIONARY CHURCH","RIVERSIDE EVANGELICAL MISSIONARY CHURCH","88 MURIEL AVE","","TORONTO",ON,M4J2Y4,CA
129352977RR0001,0001,0099,C,"'RESIDENCE 2000' DE QUEBEC","'RESIDENCE 2000' DE QUEBEC","6109 AV DES BELLES-AMOURS","","LEVIS",QC,G6X1P8,CA
899481360RR0001,0030,0099,C,"CHRISTIAN COMMUNITY CHURCH (INBURDETT)","CHRISTIAN COMMUNITY CHURCH (IN BURDETT)","BOX 67","","BURDETT",AB,T0K0J0,CA
755169117RR0001,0070,0099,C,"The Faith Explained Institute","The Faith Explained Institute","156 ST. GEORGE STREET","","TORONTO",ON,M5S2G1,CA
118838986RR0001,0030,0015,C,"PORT CARLING UNITED CHURCH","PORT CARLING UNITED CHURCH","1211 MILFORD BAY ROAD","","MILFORD BAY",ON,P0B1E0,CA
803068311RR0001,0210,0002,B,"Belbeck-Fukakusa Family Foundation","Belbeck-Fukakusa Family Foundation","151 BLOOR ST WEST  12TH FLOOR","","TORONTO",ON,M5A1S4,CA
830978086RR0001,0110,0099,A,"Care Camps of Canada","Care Camps of Canada","PO BOX 20023 RPO BAYFIELD","","BARRIE",ON,L4M6E9,CA
872206560RR0001,0030,0099,B,"PRAIRIEHOME CHARITABLE TRUST","PRAIRIEHOME CHARITABLE TRUST","3410 FAIRWAY PLAZA RD S","","LETHBRIDGE",AB,T1K7T5,CA
734388739RR0001,0030,0099,C,"Women on the Frontlines Ministries Inc.","Women on the Frontlines Ministries Inc.","364 FURBY ST","","WINNIPEG",MB,R3B2V5,CA
718582273RR0001,0200,0010,C,"The Hanover Public Library Board","THE HANOVER PUBLIC LIBRARY BOARD","451 10TH AVENUE","","HANOVER",ON,N4N2P1,CA
108231168RR0001,0030,0015,C,"ZION UNITED CHURCH","ZION UNITED CHURCH","106 PINE STREET","","KINGSTON",ON,K7K1W7,CA
822226403RR0001,0030,0099,C,"WORLD MISSION SOCIETY CHURCH OF GOD IN EDMONTON","World Mission Society Church of God in Edmonton","13312-114 STREET NORTHWEST","","EDMONTON",AB,T5E5E4,CA
888923463RR0001,0030,0099,C,"Holy cross Armenian Apostolic church","HOLY CROSS ARMENIAN APOSTOLIC CHURCH","4464 BOUL. ST. MARTIN W.","","LAVAL",QC,H7T2V2,CA
899685341RR0001,0200,0014,C,"GAVIN LAKE FOREST EDUCATION SOCIETY","Gavin Lake Forest Education Society","72 SOUTH SEVENTH AVENUE","","WILLIAMS LAKE",BC,V2G4N5,CA
130387665RR0103,0013,0001,C,"AIR CADET LEAGUE OF CANADA ONTARIO PROVINCIAL COMMITTEE","79 Lynton Davies Squadron  Air Cadet League of Canada","83 DUNKIRK RD","","WELLAND",ON,L3B2N7,CA
119034205RR0001,0160,0099,C,"MARWAYNE CEMETERY","MARWAYNE CEMETERY","BOX 509","","MARWAYNE",AB,T0B2X0,CA
106864242RR0009,0030,0099,C,"The Canadian Mission Board of the Church of God in Canada","Concordia Avenue Church of God","750 BRONX AVE","","WINNIPEG",MB,R2K4E9,CA
118825140RR0001,0030,0099,C,"Calvary Gospel Church - Blind River","Calvary Gospel Church - Blind River","P.O. BOX 252","","BLIND RIVER",ON,P0R1B0,CA
119040699RR0001,0200,0005,C,"MILDMAY - CARRICK AGRICULTURAL SOCIETY","MILDMAY - CARRICK AGRICULTURAL SOCIETY","RR3","","MILDMAY",ON,N0G2J0,CA
118840008RR0001,0200,0005,C,"CARROT VALLEY COMMUNITY CENTRE INC.","CARROT VALLEY COMMUNITY CENTRE INC.","P.O. BOX 852","","THE PAS",MB,R9A1K8,CA
119074169RR0001,0030,0013,C,"OUR REDEEMER LUTHERAN CHURCH","OUR REDEEMER LUTHERAN CHURCH","131 GORMAN STREET","","GATINEAU",QC,J8L1A2,CA
118896042RR0001,0030,0099,C,"EGLISE EVANGELIQUE DE CHIBOUGAMAU","EGLISE EVANGELIQUE DE CHIBOUGAMAU","CP 24 PDF BUREAU-CHEF","","CHIBOUGAMAU",QC,G8P2K5,CA
892659582RR0001,0030,0005,C,"THE CATHOLIC PARISH OF THE ANNUNCIATION","THE CATHOLIC PARISH OF THE ANNUNCIATION","9420 163 ST NW","","EDMONTON",AB,T5R0A7,CA
119166171RR0001,0030,0015,C,"ST ANDREWS UNITED CHURCH/ WESTWOOD","ST. ANDREWS UNITED CHURCH","PO BOX 443","","NORWOOD",ON,K0L2V0,CA
851943019RR0001,0030,0099,C,"ALMA BIBLE CHURCH","ALMA BIBLE CHURCH","PO BOX 41","","ALMA",ON,N0B1A0,CA
119303469RR0001,0030,0015,C,"WOODLAND UNITED CHURCH ","WOODLAND UNITED CHURCH ","165 QUEEN ST. E.","","MT. FOREST",ON,N0G2L2,CA
892988320RR0001,0120,0006,C,"WESTCOAST INLAND SEARCH AND RESCUE SOCIETY","WESTCOAST INLAND SEARCH AND RESCUE SOCIETY","PO BOX 978","","TOFINO",BC,V0R2Z0,CA
